#El presente archivo contiene datos de clientes separados en filas y por , (comas)
#Cada fila del archivo contiene la información de los clientes separada por comas. 
#Cada cliente contienen los atributos:
#<nombre>,<apellido>,<email>,<activo>,<fecha de alta>,<hora de alta [desestimar]>,<importe pagado>
#A partir de la importación de los datos ACTIVOS (el atributo activo con valor 1) del archivo 
# crear un vector de registros de clientes y con dichos datos cargados se necesita que la aplicación pueda:   
# 1) Mostrar Nombre y Apellido  Email y Fecha  de todos los clientes.               
# 2) Filtrar y Mostrar solo los clientes cuyo appellido comienza con la letra l que se carga por teclado 
# mostrando además en algun lado el total pagado por el grupo de clientes filtrado.
# 4) Finalmente generar un nuevo archivo de texto separado por comas con una línea por registro que guarde 
# solo los registros que tienen un importe pagado mayor al promedio general de importe pagado de todos los clientes.
JANE,BENNETT,JANE.BENNETT@sakilacustomer.org,1,14/02/2006,22:04,100.72
JANET,PHILLIPS,JANET.PHILLIPS@sakilacustomer.org,1,14/02/2006,22:04,127.73
JANICE,WARD,JANICE.WARD@sakilacustomer.org,1,14/02/2006,22:04,144.66
JARED,ELY,JARED.ELY@sakilacustomer.org,1,14/02/2006,22:04,87.81
JASON,MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,1,14/02/2006,22:04,128.72
JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,1,14/02/2006,22:04,135.68
JAY,ROBB,JAY.ROBB@sakilacustomer.org,1,14/02/2006,22:04,89.74
JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,14/02/2006,22:04,115.73
JEANETTE,GREENE,JEANETTE.GREENE@sakilacustomer.org,1,14/02/2006,22:04,74.80
JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,1,14/02/2006,22:04,136.73
JEFF,EAST,JEFF.EAST@sakilacustomer.org,1,14/02/2006,22:04,107.70
JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,1,14/02/2006,22:04,121.69
JEFFREY,SPEAR,JEFFREY.SPEAR@sakilacustomer.org,1,14/02/2006,22:04,90.77
JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,1,14/02/2006,22:04,133.71
JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,1,14/02/2006,22:04,93.72
JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,1,14/02/2006,22:04,103.73
JEREMY,HURTADO,JEREMY.HURTADO@sakilacustomer.org,1,14/02/2006,22:04,103.72
JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,1,14/02/2006,22:04,73.84
JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,1,14/02/2006,22:04,143.71
JESSE,SCHILLING,JESSE.SCHILLING@sakilacustomer.org,1,14/02/2006,22:04,101.74
JESSICA,HALL,JESSICA.HALL@sakilacustomer.org,1,14/02/2006,22:04,152.66
JESSIE,BANKS,JESSIE.BANKS@sakilacustomer.org,1,14/02/2006,22:04,91.74
JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,1,14/02/2006,22:04,141.67
JESUS,MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,1,14/02/2006,22:04,114.76
JILL,HAWKINS,JILL.HAWKINS@sakilacustomer.org,1,14/02/2006,22:04,68.79
JIM,REA,JIM.REA@sakilacustomer.org,1,14/02/2006,22:04,128.67
JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,0,14/02/2006,22:04,135.72
JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,1,14/02/2006,22:04,105.71
JO,FOWLER,JO.FOWLER@sakilacustomer.org,1,14/02/2006,22:04,73.80
JOAN,COOPER,JOAN.COOPER@sakilacustomer.org,1,14/02/2006,22:04,84.77
JOANN,GARDNER,JOANN.GARDNER@sakilacustomer.org,1,14/02/2006,22:04,66.84
JOANNE,ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,1,14/02/2006,22:04,127.66
JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,1,14/02/2006,22:04,138.71
JOEL,FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,1,14/02/2006,22:04,95.77
JOHN,FARNSWORTH,JOHN.FARNSWORTH@sakilacustomer.org,1,14/02/2006,22:04,137.69
JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,1,14/02/2006,22:04,121.76
JOHNNY,TURPIN,JOHNNY.TURPIN@sakilacustomer.org,1,14/02/2006,22:04,57.81
JON,WILES,JON.WILES@sakilacustomer.org,1,14/02/2006,22:04,87.76
JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,1,14/02/2006,22:04,72.82
JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,14/02/2006,22:04,132.70
JORGE,OLIVARES,JORGE.OLIVARES@sakilacustomer.org,1,14/02/2006,22:04,134.66
JOSE,ANDREW,JOSE.ANDREW@sakilacustomer.org,1,14/02/2006,22:04,96.75
JOSEPH,JOY,JOSEPH.JOY@sakilacustomer.org,1,14/02/2006,22:04,134.70
JOSEPHINE,GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,1,14/02/2006,22:04,109.74
JOSHUA,MARK,JOSHUA.MARK@sakilacustomer.org,1,14/02/2006,22:04,119.70
JOY,GEORGE,JOY.GEORGE@sakilacustomer.org,1,14/02/2006,22:04,124.67
JOYCE,EDWARDS,JOYCE.EDWARDS@sakilacustomer.org,1,14/02/2006,22:04,130.72
JUAN,FRALEY,JUAN.FRALEY@sakilacustomer.org,1,14/02/2006,22:04,73.77
JUANITA,MASON,JUANITA.MASON@sakilacustomer.org,1,14/02/2006,22:04,110.70
JUDITH,COX,JUDITH.COX@sakilacustomer.org,0,14/02/2006,22:04,100.67
JUDY,GRAY,JUDY.GRAY@sakilacustomer.org,1,14/02/2006,22:04,96.75
JULIA,FLORES,JULIA.FLORES@sakilacustomer.org,1,14/02/2006,22:04,134.68
JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,1,14/02/2006,22:04,109.72
JULIE,SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,1,14/02/2006,22:04,107.71
JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,1,14/02/2006,22:04,89.79
JUNE,CARROLL,JUNE.CARROLL@sakilacustomer.org,1,14/02/2006,22:04,173.63
JUSTIN,NGO,JUSTIN.NGO@sakilacustomer.org,1,14/02/2006,22:04,129.64
KAREN,JACKSON,KAREN.JACKSON@sakilacustomer.org,1,14/02/2006,22:04,131.73
KARL,SEAL,KARL.SEAL@sakilacustomer.org,1,14/02/2006,22:04,221.55
KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,14/02/2006,22:04,58.86
KATHLEEN,ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,14/02/2006,22:04,92.73
KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,1,14/02/2006,22:04,130.74
KATHY,JAMES,KATHY.JAMES@sakilacustomer.org,1,14/02/2006,22:04,129.70
KATIE,ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,1,14/02/2006,22:04,109.75
KAY,CALDWELL,KAY.CALDWELL@sakilacustomer.org,1,14/02/2006,22:04,98.80
KEITH,RICO,KEITH.RICO@sakilacustomer.org,1,14/02/2006,22:04,89.74
KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,1,14/02/2006,22:04,107.74
KELLY,TORRES,KELLY.TORRES@sakilacustomer.org,1,14/02/2006,22:04,99.78
KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,1,14/02/2006,22:04,110.71
KENNETH,GOODEN,KENNETH.GOODEN@sakilacustomer.org,0,14/02/2006,22:04,84.83
KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,1,14/02/2006,22:04,134.73
KEVIN,SCHULER,KEVIN.SCHULER@sakilacustomer.org,1,14/02/2006,22:04,116.78
KIM,CRUZ,KIM.CRUZ@sakilacustomer.org,1,14/02/2006,22:04,82.79
KIMBERLY,LEE,KIMBERLY.LEE@sakilacustomer.org,1,14/02/2006,22:04,95.75
KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,14/02/2006,22:04,64.81
KRISTEN,CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,1,14/02/2006,22:04,87.82
KRISTIN,JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,1,14/02/2006,22:04,116.69
KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,1,14/02/2006,22:04,109.72
KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,1,14/02/2006,22:04,99.77
KYLE,SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,1,14/02/2006,22:04,110.70
LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,1,14/02/2006,22:04,82.78
LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,1,14/02/2006,22:04,112.74
LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,1,14/02/2006,22:04,113.78
LAUREN,HUDSON,LAUREN.HUDSON@sakilacustomer.org,1,14/02/2006,22:04,71.80
LAURIE,LAWRENCE,LAURIE.LAWRENCE@sakilacustomer.org,1,14/02/2006,22:04,99.77
LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,1,14/02/2006,22:04,100.69
LEAH,CURTIS,LEAH.CURTIS@sakilacustomer.org,1,14/02/2006,22:04,104.75
LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,1,14/02/2006,22:04,119.73
LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,1,14/02/2006,22:04,170.67
LEO,EBERT,LEO.EBERT@sakilacustomer.org,1,14/02/2006,22:04,104.77
LEON,BOSTIC,LEON.BOSTIC@sakilacustomer.org,1,14/02/2006,22:04,109.75
LEONA,OBRIEN,LEONA.OBRIEN@sakilacustomer.org,1,14/02/2006,22:04,50.86
LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,1,14/02/2006,22:04,109.68
LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,1,14/02/2006,22:04,118.68
LESLIE,GORDON,LESLIE.GORDON@sakilacustomer.org,1,14/02/2006,22:04,89.78
LESLIE,SEWARD,LESLIE.SEWARD@sakilacustomer.org,1,14/02/2006,22:04,152.65
LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,1,14/02/2006,22:04,65.84
LEWIS,LYMAN,LEWIS.LYMAN@sakilacustomer.org,1,14/02/2006,22:04,86.81
LILLIAN,GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,1,14/02/2006,22:04,106.75
LILLIE,KIM,LILLIE.KIM@sakilacustomer.org,1,14/02/2006,22:04,89.77
LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,1,14/02/2006,22:04,135.74
LISA,ANDERSON,LISA.ANDERSON@sakilacustomer.org,1,14/02/2006,22:04,106.76
LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,1,14/02/2006,22:04,66.81
LOIS,BUTLER,LOIS.BUTLER@sakilacustomer.org,1,14/02/2006,22:04,113.65
LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,1,14/02/2006,22:04,94.82
LORETTA,CARPENTER,LORETTA.CARPENTER@sakilacustomer.org,1,14/02/2006,22:04,93.78
LORI,WOOD,LORI.WOOD@sakilacustomer.org,1,14/02/2006,22:04,141.69
LORRAINE,STEPHENS,LORRAINE.STEPHENS@sakilacustomer.org,1,14/02/2006,22:04,86.79
LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,1,14/02/2006,22:04,161.65
LOUISE,JENKINS,LOUISE.JENKINS@sakilacustomer.org,1,14/02/2006,22:04,101.75
LUCILLE,HOLMES,LUCILLE.HOLMES@sakilacustomer.org,1,14/02/2006,22:04,108.72
LUCY,WHEELER,LUCY.WHEELER@sakilacustomer.org,1,14/02/2006,22:04,91.74
LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,1,14/02/2006,22:04,79.80
LYDIA,BURKE,LYDIA.BURKE@sakilacustomer.org,1,14/02/2006,22:04,82.76
LYNN,PAYNE,LYNN.PAYNE@sakilacustomer.org,1,14/02/2006,22:04,123.72
MABEL,HOLLAND,MABEL.HOLLAND@sakilacustomer.org,1,14/02/2006,22:04,112.70
MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,1,14/02/2006,22:04,158.69
MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,1,14/02/2006,22:04,116.70
MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,1,14/02/2006,22:04,123.70
MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,1,14/02/2006,22:04,175.58
MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,1,14/02/2006,22:04,115.70
MARGARET,MOORE,MARGARET.MOORE@sakilacustomer.org,1,14/02/2006,22:04,89.77
MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,1,14/02/2006,22:04,159.64
MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,1,14/02/2006,22:04,151.67
MARIAN,MENDOZA,MARIAN.MENDOZA@sakilacustomer.org,1,14/02/2006,22:04,107.77
MARIE,TURNER,MARIE.TURNER@sakilacustomer.org,1,14/02/2006,22:04,114.74
MARILYN,ROSS,MARILYN.ROSS@sakilacustomer.org,1,14/02/2006,22:04,137.70
MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,1,14/02/2006,22:04,112.72
MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,1,14/02/2006,22:04,115.71
MARION,SNYDER,MARION.SNYDER@sakilacustomer.org,1,14/02/2006,22:04,194.61
MARJORIE,TUCKER,MARJORIE.TUCKER@sakilacustomer.org,1,14/02/2006,22:04,127.68
MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,1,14/02/2006,22:04,104.74
MARLENE,WELCH,MARLENE.WELCH@sakilacustomer.org,1,14/02/2006,22:04,117.74
MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,1,14/02/2006,22:04,151.63
MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,1,14/02/2006,22:04,117.77
MARTHA,GONZALEZ,MARTHA.GONZALEZ@sakilacustomer.org,1,14/02/2006,22:04,127.66
MARTIN,BALES,MARTIN.BALES@sakilacustomer.org,1,14/02/2006,22:04,103.73
MARVIN,YEE,MARVIN.YEE@sakilacustomer.org,1,14/02/2006,22:04,75.79
MARY,SMITH,MARY.SMITH@sakilacustomer.org,1,14/02/2006,22:04,118.68
MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,14/02/2006,22:04,90.78
MATTHEW,MAHAN,MATTHEW.MAHAN@sakilacustomer.org,1,14/02/2006,22:04,114.69
MATTIE,HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,1,14/02/2006,22:04,64.78
MAUREEN,LITTLE,MAUREEN.LITTLE@sakilacustomer.org,1,14/02/2006,22:04,87.79
MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,0,14/02/2006,22:04,138.71
MAX,PITT,MAX.PITT@sakilacustomer.org,1,14/02/2006,22:04,107.76
MAXINE,SILVA,MAXINE.SILVA@sakilacustomer.org,1,14/02/2006,22:04,116.68
MEGAN,PALMER,MEGAN.PALMER@sakilacustomer.org,1,14/02/2006,22:04,92.73
MELANIE,ARMSTRONG,MELANIE.ARMSTRONG@sakilacustomer.org,1,14/02/2006,22:04,92.75
MELINDA,FERNANDEZ,MELINDA.FERNANDEZ@sakilacustomer.org,1,14/02/2006,22:04,80.83
MELISSA,KING,MELISSA.KING@sakilacustomer.org,1,14/02/2006,22:04,123.66
MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,1,14/02/2006,22:04,97.74
MICHAEL,SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,1,14/02/2006,22:04,127.71
MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,1,14/02/2006,22:04,102.74
MICHELE,GRANT,MICHELE.GRANT@sakilacustomer.org,1,14/02/2006,22:04,130.70
MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,1,14/02/2006,22:04,155.65
MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@sakilacustomer.org,1,14/02/2006,22:04,135.71
MIKE,WAY,MIKE.WAY@sakilacustomer.org,1,14/02/2006,22:04,166.65
MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,14/02/2006,22:04,98.75
MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,1,14/02/2006,22:04,127.75
MINNIE,ROMERO,MINNIE.ROMERO@sakilacustomer.org,1,14/02/2006,22:04,142.66
MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,1,14/02/2006,22:04,135.74
MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,1,14/02/2006,22:04,118.73
MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,1,14/02/2006,22:04,134.68
MONICA,HICKS,MONICA.HICKS@sakilacustomer.org,1,14/02/2006,22:04,128.70
MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,14/02/2006,22:04,139.66
MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,1,14/02/2006,22:04,110.76
NANCY,THOMAS,NANCY.THOMAS@sakilacustomer.org,1,14/02/2006,22:04,103.72
NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,1,14/02/2006,22:04,152.65
NATALIE,MEYER,NATALIE.MEYER@sakilacustomer.org,1,14/02/2006,22:04,95.77
NATHAN,RUNYON,NATHAN.RUNYON@sakilacustomer.org,0,14/02/2006,22:04,122.68
NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,1,14/02/2006,22:04,133.72
NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,1,14/02/2006,22:04,152.68
NELLIE,GARRETT,NELLIE.GARRETT@sakilacustomer.org,1,14/02/2006,22:04,94.79
NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1,14/02/2006,22:04,77.80
NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,1,14/02/2006,22:04,145.68
NICOLE,PETERSON,NICOLE.PETERSON@sakilacustomer.org,1,14/02/2006,22:04,94.78
NINA,SOTO,NINA.SOTO@sakilacustomer.org,1,14/02/2006,22:04,123.71
NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,1,14/02/2006,22:04,118.72
NORMA,GONZALES,NORMA.GONZALES@sakilacustomer.org,1,14/02/2006,22:04,79.79
NORMAN,CURRIER,NORMAN.CURRIER@sakilacustomer.org,1,14/02/2006,22:04,80.74
OLGA,JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,1,14/02/2006,22:04,144.68
OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,1,14/02/2006,22:04,99.80
PAMELA,BAKER,PAMELA.BAKER@sakilacustomer.org,1,14/02/2006,22:04,95.77
PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,1,14/02/2006,22:04,128.73
PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,1,14/02/2006,22:04,119.69
PATSY,DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,1,14/02/2006,22:04,119.72
PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,1,14/02/2006,22:04,120.77
PAULA,BRYANT,PAULA.BRYANT@sakilacustomer.org,1,14/02/2006,22:04,77.82
PAULINE,HENRY,PAULINE.HENRY@sakilacustomer.org,1,14/02/2006,22:04,98.73
PEARL,GARZA,PEARL.GARZA@sakilacustomer.org,1,14/02/2006,22:04,76.78
PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,1,14/02/2006,22:04,103.76
PEGGY,MYERS,PEGGY.MYERS@sakilacustomer.org,1,14/02/2006,22:04,96.76
PENNY,NEAL,PENNY.NEAL@sakilacustomer.org,0,14/02/2006,22:04,68.82
PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,1,14/02/2006,22:04,117.76
PETER,MENARD,PETER.MENARD@sakilacustomer.org,1,14/02/2006,22:04,106.77
PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,1,14/02/2006,22:04,121.69
PHILLIP,HOLM,PHILLIP.HOLM@sakilacustomer.org,1,14/02/2006,22:04,101.74
PHYLLIS,FOSTER,PHYLLIS.FOSTER@sakilacustomer.org,1,14/02/2006,22:04,91.77
PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,1,14/02/2006,22:04,157.65
RACHEL,BARNES,RACHEL.BARNES@sakilacustomer.org,1,14/02/2006,22:04,84.78
RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,1,14/02/2006,22:04,97.79
RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,1,14/02/2006,22:04,150.66
RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,1,14/02/2006,22:04,140.69
RAMONA,HALE,RAMONA.HALE@sakilacustomer.org,1,14/02/2006,22:04,129.70
RANDALL,NEUMANN,RANDALL.NEUMANN@sakilacustomer.org,1,14/02/2006,22:04,99.77
RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,1,14/02/2006,22:04,110.72
RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,1,14/02/2006,22:04,100.80
RAY,HOULE,RAY.HOULE@sakilacustomer.org,1,14/02/2006,22:04,79.78
RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,1,14/02/2006,22:04,135.70
REBECCA,SCOTT,REBECCA.SCOTT@sakilacustomer.org,1,14/02/2006,22:04,89.76
REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,1,14/02/2006,22:04,135.66
REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,1,14/02/2006,22:04,115.72
RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,1,14/02/2006,22:04,113.74
RENEE,LANE,RENEE.LANE@sakilacustomer.org,1,14/02/2006,22:04,97.74
RHONDA,KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,1,14/02/2006,22:04,194.61
RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,1,14/02/2006,22:04,99.79
RICHARD,MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,1,14/02/2006,22:04,109.75
RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,1,14/02/2006,22:04,124.73
RICKY,SHELBY,RICKY.SHELBY@sakilacustomer.org,1,14/02/2006,22:04,91.75
RITA,GRAHAM,RITA.GRAHAM@sakilacustomer.org,1,14/02/2006,22:04,92.76
ROBERT,BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,1,14/02/2006,22:04,92.79
ROBERTA,HARPER,ROBERTA.HARPER@sakilacustomer.org,1,14/02/2006,22:04,84.77
ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,1,14/02/2006,22:04,139.70
ROBIN,HAYES,ROBIN.HAYES@sakilacustomer.org,1,14/02/2006,22:04,102.76
RODNEY,MOELLER,RODNEY.MOELLER@sakilacustomer.org,1,14/02/2006,22:04,104.77
ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,1,14/02/2006,22:04,146.64
ROLAND,SOUTH,ROLAND.SOUTH@sakilacustomer.org,1,14/02/2006,22:04,80.77
RON,DELUCA,RON.DELUCA@sakilacustomer.org,1,14/02/2006,22:04,103.77
RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,1,14/02/2006,22:04,132.70
RONNIE,RICKETTS,RONNIE.RICKETTS@sakilacustomer.org,1,14/02/2006,22:04,100.75
ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,1,14/02/2006,22:04,133.70
ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,1,14/02/2006,22:04,103.78
ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,1,14/02/2006,22:04,147.65
ROSS,GREY,ROSS.GREY@sakilacustomer.org,1,14/02/2006,22:04,99.73
ROY,WHITING,ROY.WHITING@sakilacustomer.org,1,14/02/2006,22:04,143.71
RUBEN,GEARY,RUBEN.GEARY@sakilacustomer.org,1,14/02/2006,22:04,89.79
RUBY,WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,1,14/02/2006,22:04,110.72
RUSSELL,BRINSON,RUSSELL.BRINSON@sakilacustomer.org,1,14/02/2006,22:04,136.64
RUTH,MARTINEZ,RUTH.MARTINEZ@sakilacustomer.org,1,14/02/2006,22:04,125.76
RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,1,14/02/2006,22:04,142.70
SALLY,PIERCE,SALLY.PIERCE@sakilacustomer.org,1,14/02/2006,22:04,119.68
SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,1,14/02/2006,22:04,129.70
SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,1,14/02/2006,22:04,117.76
SAMANTHA,DUNCAN,SAMANTHA.DUNCAN@sakilacustomer.org,1,14/02/2006,22:04,71.77
SAMUEL,MARLOW,SAMUEL.MARLOW@sakilacustomer.org,1,14/02/2006,22:04,80.79
SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,0,14/02/2006,22:04,120.71
SARA,PERRY,SARA.PERRY@sakilacustomer.org,1,14/02/2006,22:04,141.67
SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,1,14/02/2006,22:04,119.70
SCOTT,SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,1,14/02/2006,22:04,94.75
SEAN,DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,1,14/02/2006,22:04,91.77
SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,14/02/2006,22:04,108.74
SETH,HANNON,SETH.HANNON@sakilacustomer.org,1,14/02/2006,22:04,112.75
SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,1,14/02/2006,22:04,95.78
SHANNON,FREEMAN,SHANNON.FREEMAN@sakilacustomer.org,1,14/02/2006,22:04,100.76
SHARON,ROBINSON,SHARON.ROBINSON@sakilacustomer.org,1,14/02/2006,22:04,115.70
SHAWN,HEATON,SHAWN.HEATON@sakilacustomer.org,1,14/02/2006,22:04,152.67
SHEILA,WELLS,SHEILA.WELLS@sakilacustomer.org,0,14/02/2006,22:04,73.82
SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,1,14/02/2006,22:04,113.74
SHERRI,RHODES,SHERRI.RHODES@sakilacustomer.org,1,14/02/2006,22:04,128.67
SHERRY,MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,1,14/02/2006,22:04,153.66
SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,1,14/02/2006,22:04,126.69
SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,14/02/2006,22:04,108.75
SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,1,14/02/2006,22:04,126.72
STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,1,14/02/2006,22:04,151.66
STACY,CUNNINGHAM,STACY.CUNNINGHAM@sakilacustomer.org,1,14/02/2006,22:04,98.77
STANLEY,SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,1,14/02/2006,22:04,139.70
STELLA,MORENO,STELLA.MORENO@sakilacustomer.org,1,14/02/2006,22:04,104.78
STEPHANIE,MITCHELL,STEPHANIE.MITCHELL@sakilacustomer.org,1,14/02/2006,22:04,118.75
